"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,16,129217745,9,9,14954711
2020,12,129217789,59.7,1,14954724
2020,8,129221945,0.1,1,14954750
2020,12,129221996,0.481,1,14954757
2020,12,129222137,524.199,1,14959079
2020,12,129222387,1.66,1,14959103
2020,4,129222387,0.99,1,14954786
2020,12,129222418,14.58,1,14954792
2020,5,129222574,,,14954811
2020,12,129222897,2,9,14954844
2020,12,129218939,3.26,1,14959152
2020,12,129224138,2.1,1,14959191
2020,12,129224335,9.88,1,14954940
2020,5,129224399,9,1,14954948
2020,12,129229908,0.001,1,14954984
2020,5,129230071,19,1,14955000
2020,12,129225422,1,1,14959288
2020,12,129230273,0.001,1,14959310
2020,4,129225618,0.001,1,14955048
2020,12,129230340,854.2,1,14959339
2020,4,129230497,0.19,1,14959349
2020,4,129230609,1.1,1,14955087
2020,17,129225767,5.691,1,14959357
2020,12,129230860,2.64,1,14955136
2020,12,129230938,0.001,1,14955143
2020,16,129231006,1,9,14959386
2020,12,129231549,0.001,1,14959479
2020,5,129231560,10,1,14955209
2020,12,129231561,0.001,1,14955210
2020,16,129226598,1,9,14959538
2020,12,129226643,14.3,1,14959550
2020,12,129231845,0.5,1,14955279
2020,4,129226715,4,1,14955286
2020,16,129226715,3,9,14955285
2020,12,129226715,4,1,14955287
2020,12,129226746,0.001,1,14955300
2020,12,129231953,1.7,1,14955302
2020,8,129232179,6,9,14955348
2020,4,129226827,0.98,1,14955358
2020,12,129232257,1.001,1,14959595
2020,4,129232257,0.001,1,14955372
2020,5,129227303,,,14959673
2020,12,129233198,1,1,14955538
2020,12,129233234,0.05,1,14955545
2020,13,129227913,10,9,14959768
2020,12,129233473,15,1,14955579
2020,5,129228098,37,1,14955601
2020,5,129228116,0.001,3,14959799
2020,12,129233713,1,11,14959807
2020,12,129234187,0.25,1,14955659
2020,12,129234226,0.1,1,14955662
2020,12,129229450,0.6,1,14959901
2020,4,129236086,1,11,14955803
2020,12,129236899,2,1,14955841
2020,4,129237544,1,9,14955872
2020,12,129237544,1,9,14955873
2020,12,129242276,3.1,1,14960060
2020,2,129238237,0.9,1,14955919
2020,12,129243051,3.5,1,14960108
2020,12,129243326,23.7,1,14960125
2020,12,129243368,0.4,1,14960127
2020,12,129244796,0.1,1,14960190
2020,12,129244457,0.05,1,14960191
2020,12,129244896,2.701,1,14956003
2020,12,129244997,0.1,1,14956011
2020,12,129213182,10,1,14954279
2020,5,129213616,0.001,1,14954339
2020,12,129215400,1.37,1,14958702
2020,12,129231457,1,1,14955181
2020,5,129215430,1.8,1,14954349
2020,12,129214021,0.77,1,14954385
2020,12,129215923,4.67,1,14954435
2020,12,129214570,0.5,1,14954480
2020,12,129220052,1.7,1,14958853
2020,12,129220061,0.08,1,14954520
2020,5,129216461,1,11,14958855
2020,12,129216476,1,11,14954527
2020,12,129220144,0.9,1,14954528
2020,4,129220144,0.4,1,14958857
2020,12,129217045,0.3,1,14958941
2020,12,129234563,1,11,14959870
2020,5,129217277,8.4,1,14954640
2020,2,129217733,0.4,1,14954709
2020,12,129217899,0.001,1,14959061
2020,12,129222606,2,1,14954814
2020,12,129218639,2,9,14954846
2020,17,129222953,,,14954849
2020,12,129223280,1,9,14954880
2020,2,129223302,2.6,1,14959151
2020,4,129224398,0.23,1,14959203
2020,4,129229725,1,1,14959238
2020,12,129225223,2,1,14959250
2020,2,129225359,3.6,1,14959275
2020,16,129225436,1,9,14959290
2020,12,129225433,1.7,1,14959289
2020,12,129230220,0.001,1,14955026
2020,12,129230295,0.001,1,14959319
2020,12,129225626,2.39,1,14955046
2020,12,129230986,0.2,1,14959381
2020,5,129226021,1.53,4,14959399
2020,12,129231135,1,1,14955160
2020,12,129226060,0.5,1,14959406
2020,5,129231415,13.1,4,14955175
2020,12,129231600,2.6,1,14959491
2020,12,129226456,1,11,14959503
2020,12,129231636,3.9,1,14955225
2020,12,129231781,30,1,14955261
2020,12,129226646,1,1,14959551
2020,12,129231892,0.001,1,14955291
2020,12,129226788,0.001,1,14955313
2020,12,129232295,0.7,1,14959606
2020,4,129232295,0.4,1,14955382
2020,5,129226997,447.5,1,14959622
2020,12,129227301,2.5,1,14959672
2020,12,129233000,1.4,1,14955513
2020,12,129228105,15.1,1,14959797
2020,4,129234420,11.7,1,14959856
2020,12,129234441,2,9,14959861
2020,12,129235037,0.06,1,14955732
2020,5,128994242,7.3,1,14912698
2020,12,129004690,0.001,1,14912807
2020,12,128999722,14.6,1,14912574
2020,5,135861445,1,1,16277448
2020,4,135856660,6,1,16278408
2020,16,135856660,9,9,16278407
2020,12,135861489,30,1,16278409
2020,12,135861491,4,1,16277464
2020,12,135856780,0.001,1,16282472
2020,4,135856780,0.001,1,16277471
2020,5,135856816,2,4,16282477
2020,11,135857026,0.8,4,16282516
2020,12,135861764,8,1,16282518
2020,8,135861764,12,9,16282515
2020,5,135861782,8,1,16282523
2020,4,129000545,67.001,1,14912753
2020,12,129004974,16.82,1,14917610
2020,12,129005338,8.5,1,14917649
2020,12,129006041,1,1,14917776
2020,12,129006159,0.55,1,14913102
2020,5,129003190,4.2,1,14913179
2020,12,129007764,1,9,14917983
2020,12,129007764,9.5,1,14913233
2020,12,129008220,2.3,1,14913281
2020,2,129004269,,,14913286
2020,12,129004287,1,9,14913291
2020,12,129004287,6.5,1,14913292
2020,4,129008326,2,9,14918048
2020,5,129004371,1,11,14913295
2020,12,128999623,0.001,1,14912535
2020,4,128999622,6.52,1,14912534
2020,12,128993716,0.01,1,14912317
2020,4,133703279,0.21,1,15925168
2020,12,133707154,7.4,1,15921170
2020,17,133707250,,,15925183
2020,4,133707281,0.01,1,15925185
2020,12,133707281,0.01,1,15925186
2020,12,133707319,0.65,1,15921195
2020,12,133703484,0.6,1,15925201
2020,12,133703511,1,9,15921214
2020,12,133703521,40,1,15921219
2020,12,135154611,3.64,1,16152618
2020,12,128993550,0.001,1,14912266
2020,12,128999720,0.003,1,14912573
2020,4,128993719,1,11,14912587
2020,16,129000346,1,9,14912715
2020,5,129024125,11,4,14914112
2020,12,129004950,1,1,14912866
2020,12,129006144,2.64,1,14917801
2020,5,129026754,1,1,14918510
2020,12,129022204,16.903,1,14913823
2020,8,129023445,6,9,14913987
2020,12,129028624,0.93,1,14913994
2020,12,129023677,1,11,14918804
2020,12,129029182,1,11,14918896
2020,12,129029214,1,1,14918909
2020,12,129024162,0.001,1,14918927
2020,12,129035469,1,1,14919152
2020,12,129035571,0.005,1,14919172
2020,5,129035571,3,1,14914345
2020,12,129031712,4.06,1,14914515
2020,4,129031712,0.13,1,14914513
2020,12,129033056,0.6,1,14914677
2020,17,129037497,,,14919586
2020,5,129037697,11,1,14914732
2020,17,129034294,,,14919726
2020,17,129034399,,,14914827
2020,12,129040198,,,14914926
2020,5,129040778,,,14914990
2020,16,129040954,20.3,1,14919956
2020,4,129002289,1,1,14917744
2020,2,129005854,4.1,1,14913056
2020,12,129002567,1.1,1,14913084
2020,12,129002660,1,1,14913108
2020,4,129039777,1,11,14919800
2020,2,129008136,1,11,14918019
2020,16,129009665,1,9,14913318
2020,5,129009665,2.1,1,14918075
2020,12,129009259,2.4,1,14918132
2020,16,129022321,18,9,14913837
2020,12,129027683,0.01,1,14918676
2020,12,129022548,1.6,1,14918687
2020,5,129028808,0.001,1,14914021
2020,5,129023709,,,14914026
2020,4,129023774,2.02,1,14918824
2020,5,129029061,2,1,14914081
2020,4,129024218,0.1,1,14918947
2020,5,129024218,16.1,3,14914130
2020,12,129024218,2.2,1,14914131
2020,12,129024249,0.001,1,14914137
2020,4,129024249,0.001,1,14914138
2020,12,129029564,0.4,1,14914165
2020,4,129024471,60,9,14914169
2020,12,129031500,0.02,1,14914461
2020,5,129031681,139.7,4,14919337
2020,4,129031714,0.74,1,14919349
2020,17,129032540,,,14919500
2020,12,129038195,12.8,1,14919704
2020,4,129034145,0.1,1,14919708
2020,12,129034153,0.001,1,14919710
2020,12,128999597,0.001,1,14912524
2020,2,128999613,0.001,1,14912530
2020,12,128999633,42.52,1,14912540
2020,2,128993704,3.571,1,14912558
2020,16,128993704,4.001,1,14912557
2020,12,128999732,1.001,1,14912577
2020,2,128999740,2.3,1,14912316
2020,4,128999741,1.001,1,14912578
2020,12,128994256,8.1,1,14912437
2020,4,134345941,0.01,1,16045544
2020,12,134343152,0.001,1,16042178
2020,12,134345965,0.001,1,16045549
2020,12,134343163,6.3,1,16045555
2020,12,134346050,1.3,1,16042187
2020,12,134346059,1.5,1,16045574
2020,17,134346074,209.7,1,16045577
2020,12,134346074,452.53,1,16045578
2020,12,134346113,0.001,1,16045585
2020,12,134346140,0.2,1,16045589
2020,12,134343314,0.001,1,16042211
2020,12,134346184,0.93,1,16042212
2020,12,134346264,0.01,1,16042218
2020,12,134343474,5.11,1,16042225
2020,12,134343474,0.5,9,16042224
2020,12,134346418,0.001,1,16045626
2020,12,134346427,0.001,1,16042231
2020,5,134346459,0.001,1,16045629
2020,5,134346568,0.001,1,16042249
2020,5,134346555,4.7,1,16042247
2020,5,134346562,213.5,1,16045640
2020,12,134343719,1.5,1,16042259
2020,17,134346691,0.001,1,16045653
2020,17,134343776,11,9,16042266
2020,12,134343778,7,1,16042267
2020,12,134346743,10.5,1,16045661
2020,12,134343808,,,16042273
2020,17,129081954,,,14921918
2020,12,129082118,1,1,14916899
2020,12,129082177,1,1,14921965
2020,15,129077192,1,11,14916924
2020,4,129082372,2,1,14916958
2020,12,129082372,2,1,14921999
2020,12,129077813,1,11,14917045
2020,12,129054367,0.2,1,14915989
2020,12,129060551,0.1,1,14920940
2020,12,129077135,1,11,14921973
2020,4,129082293,1,11,14916940
2020,5,129077407,,,14916976
2020,2,129077706,0.3,1,14917032
2020,5,129076443,1.999,3,14916813
2020,12,129081789,0.782,1,14921889
2020,5,129076886,1,9,14921924
2020,12,129082326,6.1,1,14921992
2020,12,129076454,1.7,1,14916815
2020,12,129076697,0.44,1,14916844
2020,4,129081844,3.001,1,14921897
2020,4,129076873,0.002,1,14921919
2020,12,129076873,0.1,1,14921920
2020,12,129082159,29.405,1,14921959
2020,12,129077101,4.8,1,14921969
2020,5,129082229,1,11,14921972
2020,12,129082274,2,1,14916926
2020,4,129082274,2,1,14916925
2020,12,129082276,1,1,14921982
2020,12,129077270,2.9,1,14916947
2020,4,129082417,1,1,14916974
2020,12,129082414,6.6,1,14916970
2020,4,129082414,8,1,14916969
2020,5,129082433,1,11,14922012
2020,4,129077397,3.1,1,14916973
2020,12,129082685,40,9,14922050
2020,12,129082685,1,11,14922049
2020,12,129077712,7.4,1,14917034
2020,4,129077712,1,11,14917033
2020,5,129077728,12,3,14917038
2020,12,129082797,1,1,14922062
2020,5,129002514,1,11,14913079
2020,12,129049579,1,11,14915321
2020,12,129048421,0.9,1,14915385
2020,17,129050287,9.4,1,14915408
2020,4,129053134,1,11,14920802
2020,12,129056921,22.2,1,14915924
2020,1,129056921,4.5,1,14920808
2020,1,129057350,1,11,14920841
2020,12,129005916,1,1,14917757
2020,12,129002393,1,1,14913070
2020,5,129014961,,,14913425
2020,12,129027563,7.9,1,14918651
2020,4,129027588,12.62,1,14913832
2020,16,129022381,2,9,14913847
2020,17,129022381,1.205,1,14918673
2020,4,129022381,20.41,1,14918674
2020,2,129028835,0.001,1,14918814
2020,5,129028858,0.001,1,14918820
2020,5,129028872,2.9,1,14914037
2020,12,129023805,0.001,1,14914048
2020,5,129029104,20,4,14918876
2020,15,129029104,1.9,1,14914098
2020,12,129027204,1.3,1,14918615
2020,4,129027204,12.07,1,14913783
2020,12,129022346,2.9,1,14913843
2020,12,129023200,5.3,1,14913960
2020,12,129023551,0.11,1,14918781
2020,5,129023577,19,1,14914003
2020,5,129023661,0.001,1,14918802
2020,4,129023784,0.2,1,14914043
2020,4,129029283,0.9,1,14914120
2020,12,129024191,0.001,1,14914125
2020,4,129029339,0.001,1,14914127
2020,12,129029562,0.3,1,14918983
2020,5,129035310,14.5,1,14914326
2020,12,129035310,38.9,1,14914327
2020,5,129030712,146.1,1,14919160
2020,12,129031074,5.6,1,14919201
2020,12,129035825,0.7,1,14919207
2020,12,129035920,4.56,1,14914387
2020,8,129031325,19.42,1,14914411
2020,5,129031325,1.824,4,14914413
2020,12,129036051,880.061,1,14919286
2020,12,129036093,1.66,1,14914453
2020,12,129031614,0.001,1,14919321
2020,4,129036321,24,1,14919346
2020,12,129036321,4,1,14914512
2020,12,129032279,0.4,1,14919459
2020,4,129032362,0.3,8,14914599
2020,17,129021327,,,14913689
2020,17,129021332,,,14913690
2020,12,129021479,2.5,1,14913715
2020,4,129022942,8.69,1,14913913
2020,12,129028783,0.3,1,14918803
2020,12,129029095,1,11,14918872
2020,12,129029156,1,1,14914101
2020,12,129024096,11.9,1,14914107
2020,17,129024096,1,11,14914106
2020,12,129029192,1.4,3,14918900
2020,12,129029225,9.9,1,14914113
2020,5,129029336,0.001,1,14918944
2020,5,129024222,140,4,14918951
2020,12,129024464,0.25,3,14914166
2020,4,129030259,1.11,1,14914284
2020,12,129035464,1.4,1,14914334
2020,12,129035527,1.86,1,14919165
2020,12,129035931,0.001,1,14914392
2020,4,129035931,0.001,1,14919235
2020,5,129035971,0.4,1,14919258
2020,12,129035978,2.692,1,14914412
2020,4,129036006,2.562,1,14914431
2020,18,129036006,,,14914432
2020,5,129036006,21.5,4,14914430
2020,12,129031359,0.17,1,14919274
2020,12,129031410,0.001,1,14914440
2020,12,129031439,0.46,1,14919289
2020,12,129031523,0.001,1,14919303
2020,4,129031523,0.001,1,14919301
2020,12,129031535,0.001,1,14919307
2020,12,129036166,0.017,1,14914466
2020,12,129031596,0.12,1,14919317
2020,12,129036240,0.91,1,14914489
2020,5,129036240,24.07,1,14919325
2020,12,129036259,1.34,1,14914493
2020,12,129036327,0.1,1,14919348
2020,17,129036744,,,14914591
2020,12,129037593,2.3,1,14919603
2020,12,129037778,1,1,14914746
2020,12,129038087,52.5,1,14914784
2020,4,129034242,0.5,1,14919720
2020,17,129038311,,,14914815
2020,12,129034432,1.07,1,14914831
2020,4,129039138,1,11,14914923
2020,4,129039138,0.7,1,14914925
2020,5,129039503,1,11,14914961
2020,12,129042123,1.1,1,14920093
2020,5,129042263,,,14920102
2020,2,129047260,756,1,14920255
2020,12,129049901,3.1,1,14920361
2020,12,129049989,1.2,1,14920372
2020,4,129058038,0.6,1,14915996
2020,12,129058432,1,11,14916011
2020,12,129023220,1.2,1,14913967
2020,5,129023492,2,9,14918775
2020,12,129028651,1,9,14918780
2020,12,129028810,,,14918807
2020,4,129023708,0.3,1,14918810
2020,17,129023708,0.501,1,14918809
2020,4,129023718,0.51,1,14914030
2020,12,129028839,0.5,1,14918816
2020,5,129023978,0.1,1,14914084
2020,2,129029865,0.001,1,14914230
2020,12,129031240,40.07,1,14919226
2020,4,129031240,5.42,1,14914388
2020,12,129035946,0.47,1,14914402
2020,5,129035983,53,4,14914417
2020,12,129031352,198.802,1,14914429
2020,4,129031352,7.6,1,14914427
2020,12,129036041,0.12,1,14914441
2020,12,129036060,0.12,1,14914442
2020,17,129031527,0.01,1,14919304
2020,12,129031527,2.8,1,14919305
2020,4,129036260,2.57,1,14919328
2020,12,129036310,0.001,1,14914510
2020,5,129036310,383,1,14914509
2020,5,129031704,0.02,7,14919342
2020,12,129036330,0.001,1,14914516
2020,12,129036358,0.002,1,14919362
2020,12,129037412,0.2,1,14919576
2020,4,129033186,0.7,1,14919584
2020,12,129037639,2.5,1,14919612
2020,12,129034078,1,11,14919701
2020,12,129034496,0.001,1,14919757
2020,5,129039682,,,14919776
2020,16,129040191,1,11,14914924
2020,5,129040208,,,14919859
2020,5,129039220,2.94,1,14914936
2020,12,129039220,20.24,5,14914937
2020,5,129040734,,,14919936
2020,5,129044874,,,14919962
2020,15,129046283,2,9,14920125
2020,15,129046283,8.1,1,14920126
2020,12,129000976,0.2,1,14917586
2020,12,129000976,1,11,14917585
2020,5,129001702,210.9,1,14912949
2020,12,129001702,17.1,1,14912950
2020,12,129031711,0.1,1,14919347
2020,5,129037938,1,1,14914765
2020,9,129040185,2,9,14914922
2020,12,129042116,1.2,1,14915113
2020,12,129042221,0.01,1,14920098
2020,12,129043127,1,9,14915228
2020,12,129047257,1,11,14920254
2020,12,129047402,3.2,1,14915286
2020,12,129047751,6.7,1,14915303
2020,2,129044367,1,11,14920303
2020,12,129044409,1,11,14920312
2020,12,129047888,0.01,1,14920321
2020,12,129047975,0.2,1,14920328
2020,4,129048026,1,11,14915323
2020,12,128999600,0.001,1,14912526
2020,2,128999605,0.001,1,14912528
2020,12,128994250,2.9,1,14912435
2020,4,130627568,0.97,1,15192156
2020,9,130620503,4,9,15192181
2020,12,130620503,1.08,1,15192182
2020,12,130628182,1,9,15192237
2020,4,130628299,0.33,1,15197159
2020,12,130621220,0.24,1,15192268
2020,12,130621241,1.591,1,15197171
2020,12,130621365,11.3,1,15192281
2020,12,130621452,7.52,1,15192290
2020,12,130621730,2,1,15197237
2020,4,130622087,0.2,1,15192356
2020,12,130622156,0.001,1,15192385
2020,5,130622908,0.001,1,15197411
2020,12,130630164,0.54,1,15197506
2020,12,130623364,0.001,1,15197536
2020,5,130623364,15,4,15197535
2020,4,130630373,0.001,1,15202476
2020,12,130631618,9,1,15202576
2020,17,130631924,,,15202597
2020,8,130632159,0.5,9,15197724
2020,12,130632159,1.2,1,15202608
2020,12,130632793,1,11,15202660
2020,12,130633318,1,11,15202699
2020,12,130633356,0.401,1,15202701
2020,5,130637658,520.469,1,15202776
2020,4,130620254,0.4,1,15192152
2020,12,130620254,1.1,1,15192153
2020,12,130628389,2.482,1,15197170
2020,4,130628598,0.001,1,15197217
2020,15,130628598,49,9,15197216
2020,12,130628983,1,11,15197264
2020,4,130628983,1,11,15197263
2020,8,130622006,1,11,15197271
2020,4,130629116,1.011,1,15192370
2020,12,130629145,1.3,1,15197296
2020,4,130629145,0.9,1,15192381
2020,13,130622210,5.6,1,15197323
2020,4,130623370,3,1,15197454
2020,5,130631839,,,15202591
2020,4,130636898,2.8,1,15202709
2020,12,130640562,1,1,15202814
2020,12,130638087,1.6,1,15197854
2020,4,130638087,0.1,1,15197853
2020,16,130620126,5.08,1,15192135
2020,4,130620126,3.49,1,15197035
2020,8,130620129,19,9,15197036
2020,12,130620129,0.001,1,15192138
2020,4,130620129,0.001,1,15192137
2020,12,130620465,8.801,1,15197072
2020,5,130620465,8.92,4,15197071
2020,4,130620515,2.4,1,15192186
2020,12,130620515,5.5,1,15197081
2020,8,130620544,1,9,15197083
2020,17,130627961,,,15192218
2020,12,130628040,1,11,15197117
2020,16,130621491,2,9,15197205
2020,8,130621491,7,1,15197204
2020,4,130621498,0.1,1,15192296
2020,17,130628595,14,1,15197212
2020,12,130628595,15,1,15192303
2020,4,130628595,2,9,15197213
2020,11,130622067,4.2,1,15197282
2020,16,130629090,2,9,15192357
2020,4,130629090,0.011,1,15192352
2020,12,130629115,0.002,1,15192369
2020,12,130629274,0.01,1,15197347
2020,4,130629381,2.7,1,15197358
2020,5,130629487,,,15197368
2020,12,130622535,0.6,1,15192448
2020,12,130622624,0.005,1,15197379
2020,4,130623443,0.03,1,15197462
2020,12,132561797,1,9,15697794
2020,12,132561844,0.001,1,15702799
2020,12,132561864,0.15,1,15697803
2020,4,132561864,3.1,1,15697802
2020,12,132562015,0.001,1,15697828
2020,5,132562025,1,11,15697831
2020,12,132557278,4.5,1,15697870
2020,4,132557433,1,5,15702844
2020,12,132562577,6.4,3,15697918
2020,12,132562598,1,11,15702860
2020,12,132562598,2.4,1,15697923
2020,12,132562656,1.7,1,15697929
2020,16,132557740,1,11,15702878
2020,12,132557826,3.9,1,15702891
2020,17,132563358,,,15702954
2020,4,130630320,0.11,1,15197465
2020,12,130623696,5.1,1,15197595
2020,16,130623882,0.001,1,15197604
2020,12,130624018,0.001,1,15197615
2020,17,130631830,,,15197699
2020,12,130635519,1,11,15202595
2020,8,130631914,11,9,15197704
2020,17,130636126,,,15197739
2020,4,130632789,51.3,1,15197754
2020,15,130632789,24,9,15197755
2020,18,130632789,,,15202659
2020,12,130632823,0.001,1,15202666
2020,4,130632823,1.902,1,15202665
2020,4,130633579,5.7,1,15202707
2020,4,130636867,2,9,15197796
2020,4,130636941,2.4,1,15202713
2020,12,130634429,1.4,1,15197823
2020,12,130640218,,,15202789
2020,12,130640336,0.7,1,15202792
2020,12,130640446,0.1,1,15197849
2020,4,130628130,0.1,1,15197125
2020,12,130628130,1.7,1,15197126
2020,5,130628167,1,9,15192235
2020,12,130620982,30,5,15197144
2020,5,130628509,0.001,1,15192284
2020,12,130624176,0.31,1,15197633
2020,4,130630962,0.06,1,15197635
2020,4,130631116,1,11,15197646
2020,5,130636049,2.1,1,15197734
2020,4,130632711,0.4,1,15202655
2020,4,130632843,0.07,1,15202667
2020,12,130636861,2,1,15197794
2020,12,130633872,1.3,1,15202711
2020,4,130620764,0.98,1,15197116
2020,4,130620784,0.829,1,15192224
2020,12,130622140,0.801,1,15192384
2020,12,130629208,18,1,15197316
2020,2,130629470,1.13,1,15197362
2020,16,130629470,6.5,9,15197361
2020,12,130629491,2,1,15192439
2020,4,130622507,7,1,15192445
2020,16,130622507,3,9,15197370
2020,12,130622721,0.8,1,15197388
2020,5,130629809,38.2,1,15197399
2020,5,130629809,1,11,15197398
2020,17,130630012,0.001,1,15197492
2020,12,130630012,2.42,1,15197423
2020,4,130630824,10,1,15202522
2020,12,130630824,0.3,1,15202523
2020,12,130635791,6.4,1,15197720
2020,4,130632477,185.101,1,15202625
2020,12,130632477,16.1,1,15202626
2020,11,130632603,29.5,1,15202652
2020,12,130636422,34.6,1,15202681
2020,4,130634570,14.6,1,15197831
2020,12,130639721,0.7,1,15202766
2020,5,130628151,1,11,15197134
2020,4,130628173,0.57,1,15197135
2020,12,130628173,0.01,1,15197137
2020,12,130621004,0.01,1,15192244
2020,12,130628476,0.001,1,15197188
2020,4,130628498,0.72,1,15197197
2020,16,130621727,0.01,1,15197235
2020,16,130621795,8.5,3,15197244
2020,16,130622096,1,9,15192364
2020,5,130629148,5,1,15192383
2020,12,130629269,1,1,15197343
2020,12,130622338,1,11,15192421
2020,4,130622338,1,11,15192420
2020,12,130622491,0.6,1,15192442
2020,4,130629818,1,1,15197401
2020,12,130623049,0.1,1,15197421
2020,12,130623063,0.1,1,15197424
2020,12,130623399,15.68,1,15197457
2020,4,134343626,1.9,1,16045638
2020,8,134346591,50,9,16045641
2020,4,134343830,16,1,16042280
2020,4,134343956,1.5,1,16045672
2020,12,134344062,0.5,1,16045685
2020,16,134346930,5.3,1,16042345
2020,8,134344119,1,9,16042353
2020,16,134344119,2,9,16042354
2020,12,134344119,0.8,1,16045708
2020,4,134347071,1.8,1,16042372
2020,12,134347071,6,1,16042373
2020,9,134344218,14,9,16045723
2020,12,134347264,0.001,1,16045738
2020,12,134344300,14.271,1,16045734
2020,2,134347337,0.5,1,16045750
2020,12,134344465,29,1,16045757
2020,12,134347410,1,1,16045762
2020,12,134344488,0.001,1,16042406
2020,12,134347416,0.001,1,16042403
2020,4,134344542,5.5,1,16042409
2020,12,134349775,0.005,1,16045805
2020,12,134347817,2.3,1,16045816
2020,4,134347985,1.3,1,16042438
2020,4,134348090,1,11,16045831
2020,12,134348090,1,11,16045832
2020,4,134348157,0.14,1,16047476
2020,12,134348157,0.43,1,16047477
2020,12,134350120,0.93,1,16047486
2020,12,134354920,0.55,1,16047720
2020,4,134354920,0.5,1,16046069
2020,5,134351901,13,4,16046075
2020,12,134352034,1.8,1,16046092
2020,12,134352036,29.46,1,16047748
2020,12,134352163,6.7,1,16047766
2020,5,134352163,659.6,1,16046110
2020,4,134352205,2,1,16047773
2020,15,134352219,17,1,16047776
2020,2,134352219,0.1,1,16046120
2020,12,134355476,0.7,1,16046128
2020,2,134352507,3,1,16047793
2020,4,134352507,3,1,16046158
2020,12,134352507,3,1,16047794
2020,12,134356052,0.5,1,16046170
2020,8,134352847,8,9,16047808
2020,17,134352954,,,16046181
2020,12,134356488,0.9,1,16046190
2020,12,134356520,2.3,1,16047830
2020,12,134356631,59.5,1,16047834
2020,17,131495649,2,9,15437587
2020,12,131500482,0.8,1,15442564
2020,8,131500774,3.5,9,15442615
2020,12,131500774,2.48,1,15437652
2020,12,131496887,1,1,15442664
2020,16,131502430,,,15442823
2020,12,131499133,0.04,1,15437964
2020,12,131505667,28.7,1,15442931
2020,5,131504364,1,11,15438156
2020,12,131507004,0.01,1,15438203
2020,12,131508415,3,1,15438279
2020,4,131508415,2.6,1,15438278
2020,4,131501013,1,1,15442643
2020,12,131497874,1,11,15442733
2020,12,131498564,0.68,1,15437905
2020,4,131498564,5.531,1,15437904
2020,4,131499427,0.8,1,15438003
2020,12,131504796,2.2,1,15438021
2020,12,131503065,1,1,15442875
2020,12,131503650,0.331,1,15438075
2020,12,131505630,0.002,1,15442928
2020,12,131506536,1,9,15438157
2020,4,131504494,25.79,1,15438179
2020,12,131504521,1,9,15438185
2020,4,134349390,0.5,1,16047652
2020,12,134349390,1,1,16046001
2020,17,134351541,19,9,16047696
2020,14,134351541,12,9,16047695
2020,18,134351541,,,16047697
2020,12,134355080,0.6,1,16046076
2020,2,134351983,,,16047738
2020,12,134352061,4.86,1,16046099
2020,17,134356071,,,16047801
2020,12,134356379,1,1,16046180
2020,12,134356462,2.1,1,16046189
2020,17,131500140,0.001,1,15442514
2020,12,131500253,0.7,1,15442535
2020,12,131500790,1,11,15442617
2020,4,131501410,7,9,15437754
2020,17,131497490,,,15437768
2020,12,131498237,0.43,1,15437854
2020,4,131498237,1.47,1,15437853
2020,16,131498237,4,9,15437852
2020,17,131502078,31,9,15442774
2020,12,131502078,271,1,15442775
2020,16,131498423,1,11,15437885
2020,12,131498423,1,11,15442780
2020,5,131498653,11.88,4,15437913
2020,8,131498653,3,9,15437912
2020,18,131498653,,,15437915
2020,12,131505072,0.1,1,15442890
2020,4,131505454,1,9,15442908
2020,12,131505568,0.9,1,15438072
2020,12,131505568,34,5,15442926
2020,12,131504520,0.3,1,15438184
2020,12,131938683,1,1,15575974
2020,4,133703273,1.4,1,15925165
2020,12,133703273,5.806,1,15925166
2020,12,133703958,0.45,1,15921285
2020,12,133704039,0.01,1,15925271
2020,12,133708121,0.85,1,15925274
2020,4,133704140,0.74,3,15921301
2020,5,133708401,19,4,15921354
2020,2,133708519,0.001,1,15921366
2020,5,133708519,0.2,4,15925343
2020,12,133708519,2.2,1,15925344
2020,12,133704499,0.42,3,15921403
2020,16,133704499,2,9,15921402
2020,11,133709965,6.6,1,15925425
2020,16,133709965,0.002,1,15925426
2020,4,133715841,0.36,1,15921653
2020,5,133715846,0.001,1,15925576
2020,5,133711213,8.2,1,15925577
2020,4,133711213,0.071,1,15921658
2020,12,133711514,0.001,1,15925623
2020,12,133711793,22.835,1,15921756
2020,8,133711793,16,9,15925678
2020,18,133711793,,,15925682
2020,2,133716535,1,11,15921752
2020,12,133716696,0.5,1,15925697
2020,12,133717069,1,11,15925747
2020,4,133718641,0.4,1,15921934
2020,12,133718641,0.8,1,15921935
2020,12,133713675,2.5,1,15925845
2020,16,133719282,68.3,1,15925869
2020,8,133719551,6,9,15922045
2020,4,133719577,1.1,1,15922049
2020,4,133719577,20,9,15925905
2020,18,133719577,,,15922050
2020,12,133724919,1,11,15926014
2020,12,133721525,0.3,1,15922269
2020,12,133703259,0.746,1,15925161
2020,12,133707594,40.3,1,15925214
2020,12,133703784,0.901,1,15921261
2020,11,133708592,5.6,1,15921382
2020,12,133708592,25.4,4,15921383
2020,4,133708592,4.6,1,15925357
2020,12,133710089,53.66,1,15925439
2020,17,133710089,23.47,1,15925438
